timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1631891189663,117,GET Activity,200,OK,Stress 1-13,text,true,,352,178,20,20,https://bobby-appservice.azurewebsites.net/api/Activities/3,117,0,0
1631891189663,119,GET All Authors,200,OK,Stress 1-7,text,true,,31723,173,20,20,https://bobby-appservice.azurewebsites.net/api/Authors,115,0,0
1631891189664,131,GET All Authors,200,OK,Stress 1-9,text,true,,31723,173,20,20,https://bobby-appservice.azurewebsites.net/api/Authors,117,0,0
1631891189664,134,GET All Authors,200,OK,Stress 1-3,text,true,,31723,173,20,20,https://bobby-appservice.azurewebsites.net/api/Authors,120,0,0
1631891189662,136,GET Book,200,OK,Stress 1-6,text,true,,744,174,20,20,https://bobby-appservice.azurewebsites.net/api/Books/10,136,0,0
1631891189663,137,GET All Authors,200,OK,Stress 1-11,text,true,,31723,173,20,20,https://bobby-appservice.azurewebsites.net/api/Authors,124,0,0
1631891189662,138,GET Book,200,OK,Stress 1-5,text,true,,741,173,20,20,https://bobby-appservice.azurewebsites.net/api/Books/9,138,0,0
1631891189684,116,GET Author,200,OK,Stress 1-20,text,true,,330,175,20,20,https://bobby-appservice.azurewebsites.net/api/Authors/8,116,0,0
1631891189699,102,GET Book,200,OK,Stress 1-18,text,true,,741,173,20,20,https://bobby-appservice.azurewebsites.net/api/Books/3,102,0,0
1631891189715,102,GET Book,200,OK,Stress 1-17,text,true,,741,173,20,20,https://bobby-appservice.azurewebsites.net/api/Books/6,102,0,0
1631891189694,123,GET All Books,200,OK,Stress 1-1,text,true,,97539,171,20,20,https://bobby-appservice.azurewebsites.net/api/Books,107,0,0
1631891189732,90,GET Book,200,OK,Stress 1-4,text,true,,741,173,20,20,https://bobby-appservice.azurewebsites.net/api/Books/1,90,0,0
1631891189743,80,GET Book,200,OK,Stress 1-12,text,true,,744,174,20,20,https://bobby-appservice.azurewebsites.net/api/Books/11,80,0,0
1631891189752,71,GET All Activities,200,OK,Stress 1-2,text,true,,3109,176,20,20,https://bobby-appservice.azurewebsites.net/api/Activities,71,0,0
1631891189734,95,GET All Books,200,OK,Stress 1-14,text,true,,97539,171,20,20,https://bobby-appservice.azurewebsites.net/api/Books,84,0,0
1631891189699,145,GET All Books,200,OK,Stress 1-19,text,true,,97539,171,20,20,https://bobby-appservice.azurewebsites.net/api/Books,131,0,0
1631891189756,88,GET Book,200,OK,Stress 1-8,text,true,,744,174,20,20,https://bobby-appservice.azurewebsites.net/api/Books/12,88,0,0
1631891189778,79,GET Book,200,OK,Stress 1-15,text,true,,741,173,20,20,https://bobby-appservice.azurewebsites.net/api/Books/2,79,0,0
1631891189782,74,GET Author,200,OK,Stress 1-7,text,true,,333,176,20,20,https://bobby-appservice.azurewebsites.net/api/Authors/10,74,0,0
1631891189780,77,GET All Authors,200,OK,Stress 1-13,text,true,,31723,173,20,20,https://bobby-appservice.azurewebsites.net/api/Authors,75,0,0
1631891189778,78,GET All Authors,200,OK,Stress 1-16,text,true,,31723,173,20,20,https://bobby-appservice.azurewebsites.net/api/Authors,67,0,0
1631891189778,77,GET All Authors,200,OK,Stress 1-10,text,true,,31723,173,20,20,https://bobby-appservice.azurewebsites.net/api/Authors,69,0,0
1631891189800,59,GET All Activities,200,OK,Stress 1-5,text,true,,3109,176,20,20,https://bobby-appservice.azurewebsites.net/api/Activities,59,0,0
1631891189801,58,GET All Activities,200,OK,Stress 1-18,text,true,,3109,176,20,20,https://bobby-appservice.azurewebsites.net/api/Activities,58,0,0
